id	type	band	source	chr	pos
NEG_NEAR_Pf3D7_09_v3_1265569_1264723	near	846	TSS/TTS	Pf3D7_09_v3	1264723
NEG_NEAR_Pf3D7_09_v3_1265569_1266049	near	480	TSS/TTS	Pf3D7_09_v3	1266049
NEG_NEAR_Pf3D7_09_v3_1265569_1266709	near	1140	TSS/TTS	Pf3D7_09_v3	1266709
NEG_NEAR_Pf3D7_09_v3_1270154_1269944	near	210	TSS/TTS	Pf3D7_09_v3	1269944
NEG_NEAR_Pf3D7_09_v3_1270154_1269014	near	1140	TSS/TTS	Pf3D7_09_v3	1269014
NEG_NEAR_Pf3D7_09_v3_1270154_1270475	near	321	TSS/TTS	Pf3D7_09_v3	1270475
NEG_NEAR_Pf3D7_09_v3_1270154_1271270	near	1116	TSS/TTS	Pf3D7_09_v3	1271270
NEG_NEAR_Pf3D7_09_v3_1273559_1273251	near	308	TSS/TTS	Pf3D7_09_v3	1273251
NEG_NEAR_Pf3D7_09_v3_1273559_1272681	near	878	TSS/TTS	Pf3D7_09_v3	1272681
NEG_NEAR_Pf3D7_09_v3_1273559_1274032	near	473	TSS/TTS	Pf3D7_09_v3	1274032
NEG_NEAR_Pf3D7_09_v3_1273559_1274563	near	1004	TSS/TTS	Pf3D7_09_v3	1274563
NEG_NEAR_Pf3D7_09_v3_1277397_1277155	near	242	TSS/TTS	Pf3D7_09_v3	1277155
NEG_NEAR_Pf3D7_09_v3_1277397_1276291	near	1106	TSS/TTS	Pf3D7_09_v3	1276291
NEG_NEAR_Pf3D7_09_v3_1277397_1277742	near	345	TSS/TTS	Pf3D7_09_v3	1277742
NEG_NEAR_Pf3D7_09_v3_1277397_1278796	near	1399	TSS/TTS	Pf3D7_09_v3	1278796
NEG_NEAR_Pf3D7_09_v3_1279256_1278762	near	494	TSS/TTS	Pf3D7_09_v3	1278762
NEG_NEAR_Pf3D7_09_v3_1279256_1278354	near	902	TSS/TTS	Pf3D7_09_v3	1278354
NEG_NEAR_Pf3D7_09_v3_1279256_1279802	near	546	TSS/TTS	Pf3D7_09_v3	1279802
NEG_NEAR_Pf3D7_09_v3_1279256_1280200	near	944	TSS/TTS	Pf3D7_09_v3	1280200
NEG_NEAR_Pf3D7_09_v3_1286446_1286088	near	358	TSS/TTS	Pf3D7_09_v3	1286088
NEG_NEAR_Pf3D7_09_v3_1286446_1285587	near	859	TSS/TTS	Pf3D7_09_v3	1285587
NEG_NEAR_Pf3D7_09_v3_1286446_1287019	near	573	TSS/TTS	Pf3D7_09_v3	1287019
NEG_NEAR_Pf3D7_09_v3_1286446_1287889	near	1443	TSS/TTS	Pf3D7_09_v3	1287889
NEG_NEAR_Pf3D7_09_v3_1289184_1288622	near	562	TSS/TTS	Pf3D7_09_v3	1288622
NEG_NEAR_Pf3D7_09_v3_1289184_1288372	near	812	TSS/TTS	Pf3D7_09_v3	1288372
NEG_NEAR_Pf3D7_09_v3_1289184_1289597	near	413	TSS/TTS	Pf3D7_09_v3	1289597
NEG_NEAR_Pf3D7_09_v3_1289184_1290186	near	1002	TSS/TTS	Pf3D7_09_v3	1290186
NEG_NEAR_Pf3D7_09_v3_1311439_1310937	near	502	TSS/TTS	Pf3D7_09_v3	1310937
NEG_NEAR_Pf3D7_09_v3_1311439_1309989	near	1450	TSS/TTS	Pf3D7_09_v3	1309989
NEG_NEAR_Pf3D7_09_v3_1311439_1311662	near	223	TSS/TTS	Pf3D7_09_v3	1311662
NEG_NEAR_Pf3D7_09_v3_1311439_1312044	near	605	TSS/TTS	Pf3D7_09_v3	1312044
NEG_NEAR_Pf3D7_09_v3_1317597_1317077	near	520	TSS/TTS	Pf3D7_09_v3	1317077
NEG_NEAR_Pf3D7_09_v3_1317597_1316161	near	1436	TSS/TTS	Pf3D7_09_v3	1316161
NEG_NEAR_Pf3D7_09_v3_1317597_1317903	near	306	TSS/TTS	Pf3D7_09_v3	1317903
NEG_NEAR_Pf3D7_09_v3_1317597_1318859	near	1262	TSS/TTS	Pf3D7_09_v3	1318859
NEG_NEAR_Pf3D7_09_v3_1319984_1319598	near	386	TSS/TTS	Pf3D7_09_v3	1319598
NEG_NEAR_Pf3D7_09_v3_1319984_1318926	near	1058	TSS/TTS	Pf3D7_09_v3	1318926
NEG_NEAR_Pf3D7_09_v3_1319984_1320251	near	267	TSS/TTS	Pf3D7_09_v3	1320251
NEG_NEAR_Pf3D7_09_v3_1319984_1320935	near	951	TSS/TTS	Pf3D7_09_v3	1320935
NEG_NEAR_Pf3D7_09_v3_1325166_1324670	near	496	TSS/TTS	Pf3D7_09_v3	1324670
NEG_NEAR_Pf3D7_09_v3_1325166_1323784	near	1382	TSS/TTS	Pf3D7_09_v3	1323784
NEG_NEAR_Pf3D7_09_v3_1325166_1325466	near	300	TSS/TTS	Pf3D7_09_v3	1325466
NEG_NEAR_Pf3D7_09_v3_1325166_1325786	near	620	TSS/TTS	Pf3D7_09_v3	1325786
NEG_NEAR_Pf3D7_09_v3_1342733_1342467	near	266	TSS/TTS	Pf3D7_09_v3	1342467
NEG_NEAR_Pf3D7_09_v3_1342733_1342005	near	728	TSS/TTS	Pf3D7_09_v3	1342005
NEG_NEAR_Pf3D7_09_v3_1342733_1343058	near	325	TSS/TTS	Pf3D7_09_v3	1343058
NEG_NEAR_Pf3D7_09_v3_1342733_1343614	near	881	TSS/TTS	Pf3D7_09_v3	1343614
NEG_NEAR_Pf3D7_09_v3_1346802_1346342	near	460	TSS/TTS	Pf3D7_09_v3	1346342
NEG_NEAR_Pf3D7_09_v3_1346802_1346133	near	669	TSS/TTS	Pf3D7_09_v3	1346133
NEG_NEAR_Pf3D7_09_v3_1346802_1347157	near	355	TSS/TTS	Pf3D7_09_v3	1347157
NEG_NEAR_Pf3D7_09_v3_1347795_1347528	near	267	TSS/TTS	Pf3D7_09_v3	1347528
NEG_NEAR_Pf3D7_09_v3_1347795_1346992	near	803	TSS/TTS	Pf3D7_09_v3	1346992
NEG_NEAR_Pf3D7_09_v3_1347795_1348348	near	553	TSS/TTS	Pf3D7_09_v3	1348348
NEG_NEAR_Pf3D7_09_v3_1347795_1348630	near	835	TSS/TTS	Pf3D7_09_v3	1348630
NEG_NEAR_Pf3D7_09_v3_1348874_1348581	near	293	TSS/TTS	Pf3D7_09_v3	1348581
NEG_NEAR_Pf3D7_09_v3_1348874_1347480	near	1394	TSS/TTS	Pf3D7_09_v3	1347480
NEG_NEAR_Pf3D7_09_v3_1348874_1349150	near	276	TSS/TTS	Pf3D7_09_v3	1349150
NEG_NEAR_Pf3D7_09_v3_1349554_1349192	near	362	TSS/TTS	Pf3D7_09_v3	1349192
NEG_NEAR_Pf3D7_09_v3_1349554_1350007	near	453	TSS/TTS	Pf3D7_09_v3	1350007
NEG_NEAR_Pf3D7_09_v3_1349554_1350914	near	1360	TSS/TTS	Pf3D7_09_v3	1350914
NEG_NEAR_Pf3D7_09_v3_1350547_1349948	near	599	TSS/TTS	Pf3D7_09_v3	1349948
NEG_NEAR_Pf3D7_09_v3_1350547_1350849	near	302	TSS/TTS	Pf3D7_09_v3	1350849
NEG_NEAR_Pf3D7_09_v3_1350547_1351448	near	901	TSS/TTS	Pf3D7_09_v3	1351448
NEG_NEAR_Pf3D7_09_v3_1354580_1354162	near	418	TSS/TTS	Pf3D7_09_v3	1354162
NEG_NEAR_Pf3D7_09_v3_1354580_1353827	near	753	TSS/TTS	Pf3D7_09_v3	1353827
NEG_NEAR_Pf3D7_09_v3_1354580_1355008	near	428	TSS/TTS	Pf3D7_09_v3	1355008
NEG_NEAR_Pf3D7_09_v3_1354580_1355538	near	958	TSS/TTS	Pf3D7_09_v3	1355538
NEG_NEAR_Pf3D7_09_v3_1355863_1355318	near	545	TSS/TTS	Pf3D7_09_v3	1355318
NEG_NEAR_Pf3D7_09_v3_1355863_1356215	near	352	TSS/TTS	Pf3D7_09_v3	1356215
NEG_NEAR_Pf3D7_09_v3_1355863_1356879	near	1016	TSS/TTS	Pf3D7_09_v3	1356879
NEG_NEAR_Pf3D7_09_v3_1357031_1356490	near	541	TSS/TTS	Pf3D7_09_v3	1356490
NEG_NEAR_Pf3D7_09_v3_1357031_1357597	near	566	TSS/TTS	Pf3D7_09_v3	1357597
NEG_NEAR_Pf3D7_09_v3_1357031_1358454	near	1423	TSS/TTS	Pf3D7_09_v3	1358454
NEG_NEAR_Pf3D7_09_v3_1360209_1359702	near	507	TSS/TTS	Pf3D7_09_v3	1359702
NEG_NEAR_Pf3D7_09_v3_1360209_1358808	near	1401	TSS/TTS	Pf3D7_09_v3	1358808
NEG_NEAR_Pf3D7_09_v3_1360209_1360482	near	273	TSS/TTS	Pf3D7_09_v3	1360482
NEG_NEAR_Pf3D7_09_v3_1360209_1360912	near	703	TSS/TTS	Pf3D7_09_v3	1360912
NEG_NEAR_Pf3D7_09_v3_1361475_1361076	near	399	TSS/TTS	Pf3D7_09_v3	1361076
NEG_NEAR_Pf3D7_09_v3_1361475_1360535	near	940	TSS/TTS	Pf3D7_09_v3	1360535
NEG_NEAR_Pf3D7_09_v3_1361475_1361950	near	475	TSS/TTS	Pf3D7_09_v3	1361950
NEG_NEAR_Pf3D7_09_v3_1361475_1362599	near	1124	TSS/TTS	Pf3D7_09_v3	1362599
NEG_NEAR_Pf3D7_09_v3_1363906_1363680	near	226	TSS/TTS	Pf3D7_09_v3	1363680
NEG_NEAR_Pf3D7_09_v3_1363906_1363133	near	773	TSS/TTS	Pf3D7_09_v3	1363133
NEG_NEAR_Pf3D7_09_v3_1363906_1364107	near	201	TSS/TTS	Pf3D7_09_v3	1364107
NEG_NEAR_Pf3D7_09_v3_1363906_1365371	near	1465	TSS/TTS	Pf3D7_09_v3	1365371
NEG_NEAR_Pf3D7_09_v3_1372787_1372499	near	288	TSS/TTS	Pf3D7_09_v3	1372499
NEG_NEAR_Pf3D7_09_v3_1372787_1371967	near	820	TSS/TTS	Pf3D7_09_v3	1371967
NEG_NEAR_Pf3D7_09_v3_1372787_1373064	near	277	TSS/TTS	Pf3D7_09_v3	1373064
NEG_NEAR_Pf3D7_09_v3_1374176_1373748	near	428	TSS/TTS	Pf3D7_09_v3	1373748
NEG_NEAR_Pf3D7_09_v3_1374176_1373157	near	1019	TSS/TTS	Pf3D7_09_v3	1373157
NEG_NEAR_Pf3D7_09_v3_1374176_1374709	near	533	TSS/TTS	Pf3D7_09_v3	1374709
NEG_NEAR_Pf3D7_09_v3_1374176_1375490	near	1314	TSS/TTS	Pf3D7_09_v3	1375490
NEG_NEAR_Pf3D7_09_v3_1377952_1377386	near	566	TSS/TTS	Pf3D7_09_v3	1377386
NEG_NEAR_Pf3D7_09_v3_1377952_1377300	near	652	TSS/TTS	Pf3D7_09_v3	1377300
NEG_NEAR_Pf3D7_09_v3_1377952_1378526	near	574	TSS/TTS	Pf3D7_09_v3	1378526
NEG_NEAR_Pf3D7_09_v3_1377952_1378825	near	873	TSS/TTS	Pf3D7_09_v3	1378825
NEG_NEAR_Pf3D7_09_v3_1380710_1380322	near	388	TSS/TTS	Pf3D7_09_v3	1380322
NEG_NEAR_Pf3D7_09_v3_1380710_1379858	near	852	TSS/TTS	Pf3D7_09_v3	1379858
NEG_NEAR_Pf3D7_09_v3_1380710_1381241	near	531	TSS/TTS	Pf3D7_09_v3	1381241
NEG_NEAR_Pf3D7_09_v3_1380710_1381354	near	644	TSS/TTS	Pf3D7_09_v3	1381354
NEG_NEAR_Pf3D7_09_v3_1400735_1400182	near	553	TSS/TTS	Pf3D7_09_v3	1400182
NEG_NEAR_Pf3D7_09_v3_1400735_1399628	near	1107	TSS/TTS	Pf3D7_09_v3	1399628
NEG_NEAR_Pf3D7_09_v3_1400735_1400965	near	230	TSS/TTS	Pf3D7_09_v3	1400965
NEG_NEAR_Pf3D7_09_v3_1400735_1401693	near	958	TSS/TTS	Pf3D7_09_v3	1401693
NEG_NEAR_Pf3D7_09_v3_1402720_1402255	near	465	TSS/TTS	Pf3D7_09_v3	1402255
NEG_NEAR_Pf3D7_09_v3_1402720_1401682	near	1038	TSS/TTS	Pf3D7_09_v3	1401682
NEG_NEAR_Pf3D7_09_v3_1402720_1403285	near	565	TSS/TTS	Pf3D7_09_v3	1403285
NEG_NEAR_Pf3D7_09_v3_1402720_1404177	near	1457	TSS/TTS	Pf3D7_09_v3	1404177
NEG_NEAR_Pf3D7_09_v3_1403913_1403421	near	492	TSS/TTS	Pf3D7_09_v3	1403421
NEG_NEAR_Pf3D7_09_v3_1403913_1404339	near	426	TSS/TTS	Pf3D7_09_v3	1404339
NEG_NEAR_Pf3D7_09_v3_1403913_1404837	near	924	TSS/TTS	Pf3D7_09_v3	1404837
NEG_NEAR_Pf3D7_09_v3_1407384_1407022	near	362	TSS/TTS	Pf3D7_09_v3	1407022
NEG_NEAR_Pf3D7_09_v3_1407384_1406433	near	951	TSS/TTS	Pf3D7_09_v3	1406433
NEG_NEAR_Pf3D7_09_v3_1407384_1407913	near	529	TSS/TTS	Pf3D7_09_v3	1407913
NEG_NEAR_Pf3D7_09_v3_1407384_1408802	near	1418	TSS/TTS	Pf3D7_09_v3	1408802
NEG_NEAR_Pf3D7_09_v3_1413065_1412561	near	504	TSS/TTS	Pf3D7_09_v3	1412561
NEG_NEAR_Pf3D7_09_v3_1413065_1412020	near	1045	TSS/TTS	Pf3D7_09_v3	1412020
NEG_NEAR_Pf3D7_09_v3_1413065_1413510	near	445	TSS/TTS	Pf3D7_09_v3	1413510
NEG_NEAR_Pf3D7_09_v3_1413065_1413682	near	617	TSS/TTS	Pf3D7_09_v3	1413682
NEG_NEAR_Pf3D7_09_v3_1420194_1419609	near	585	TSS/TTS	Pf3D7_09_v3	1419609
NEG_NEAR_Pf3D7_09_v3_1420194_1419328	near	866	TSS/TTS	Pf3D7_09_v3	1419328
NEG_NEAR_Pf3D7_09_v3_1420194_1420748	near	554	TSS/TTS	Pf3D7_09_v3	1420748
NEG_NEAR_Pf3D7_09_v3_1420194_1421512	near	1318	TSS/TTS	Pf3D7_09_v3	1421512
NEG_NEAR_Pf3D7_09_v3_1445866_1445513	near	353	TSS/TTS	Pf3D7_09_v3	1445513
NEG_NEAR_Pf3D7_09_v3_1445866_1445016	near	850	TSS/TTS	Pf3D7_09_v3	1445016
NEG_NEAR_Pf3D7_09_v3_1445866_1446455	near	589	TSS/TTS	Pf3D7_09_v3	1446455
NEG_NEAR_Pf3D7_09_v3_1445866_1447324	near	1458	TSS/TTS	Pf3D7_09_v3	1447324
NEG_NEAR_Pf3D7_09_v3_1448516_1448247	near	269	TSS/TTS	Pf3D7_09_v3	1448247
NEG_NEAR_Pf3D7_09_v3_1448516_1447671	near	845	TSS/TTS	Pf3D7_09_v3	1447671
NEG_NEAR_Pf3D7_09_v3_1448516_1448829	near	313	TSS/TTS	Pf3D7_09_v3	1448829
NEG_NEAR_Pf3D7_09_v3_1448516_1449590	near	1074	TSS/TTS	Pf3D7_09_v3	1449590
NEG_NEAR_Pf3D7_09_v3_1457808_1457498	near	310	TSS/TTS	Pf3D7_09_v3	1457498
NEG_NEAR_Pf3D7_09_v3_1457808_1456349	near	1459	TSS/TTS	Pf3D7_09_v3	1456349
NEG_NEAR_Pf3D7_09_v3_1457808_1458347	near	539	TSS/TTS	Pf3D7_09_v3	1458347
NEG_NEAR_Pf3D7_09_v3_1457808_1458901	near	1093	TSS/TTS	Pf3D7_09_v3	1458901
NEG_NEAR_Pf3D7_09_v3_1460451_1460073	near	378	TSS/TTS	Pf3D7_09_v3	1460073
NEG_NEAR_Pf3D7_09_v3_1460451_1459255	near	1196	TSS/TTS	Pf3D7_09_v3	1459255
NEG_NEAR_Pf3D7_09_v3_1460451_1460665	near	214	TSS/TTS	Pf3D7_09_v3	1460665
NEG_NEAR_Pf3D7_09_v3_1460451_1461743	near	1292	TSS/TTS	Pf3D7_09_v3	1461743
NEG_NEAR_Pf3D7_09_v3_1462266_1462031	near	235	TSS/TTS	Pf3D7_09_v3	1462031
NEG_NEAR_Pf3D7_09_v3_1462266_1460906	near	1360	TSS/TTS	Pf3D7_09_v3	1460906
NEG_NEAR_Pf3D7_09_v3_1462266_1462628	near	362	TSS/TTS	Pf3D7_09_v3	1462628
NEG_NEAR_Pf3D7_09_v3_1462266_1463389	near	1123	TSS/TTS	Pf3D7_09_v3	1463389
NEG_NEAR_Pf3D7_09_v3_1464058_1463844	near	214	TSS/TTS	Pf3D7_09_v3	1463844
NEG_NEAR_Pf3D7_09_v3_1464058_1462829	near	1229	TSS/TTS	Pf3D7_09_v3	1462829
NEG_NEAR_Pf3D7_09_v3_1464058_1464310	near	252	TSS/TTS	Pf3D7_09_v3	1464310
NEG_NEAR_Pf3D7_09_v3_1464058_1464771	near	713	TSS/TTS	Pf3D7_09_v3	1464771
NEG_NEAR_Pf3D7_09_v3_1492109_1491527	near	582	TSS/TTS	Pf3D7_09_v3	1491527
NEG_NEAR_Pf3D7_09_v3_1492109_1490765	near	1344	TSS/TTS	Pf3D7_09_v3	1490765
NEG_NEAR_Pf3D7_09_v3_1492109_1492643	near	534	TSS/TTS	Pf3D7_09_v3	1492643
NEG_NEAR_Pf3D7_09_v3_1492109_1493405	near	1296	TSS/TTS	Pf3D7_09_v3	1493405
NEG_NEAR_Pf3D7_09_v3_1494004_1493505	near	499	TSS/TTS	Pf3D7_09_v3	1493505
NEG_NEAR_Pf3D7_09_v3_1494004_1493363	near	641	TSS/TTS	Pf3D7_09_v3	1493363
NEG_NEAR_Pf3D7_09_v3_1494004_1494424	near	420	TSS/TTS	Pf3D7_09_v3	1494424
NEG_NEAR_Pf3D7_09_v3_1494004_1494821	near	817	TSS/TTS	Pf3D7_09_v3	1494821
NEG_NEAR_Pf3D7_10_v3_28489_28198	near	291	TSS/TTS	Pf3D7_10_v3	28198
NEG_NEAR_Pf3D7_10_v3_28489_29064	near	575	TSS/TTS	Pf3D7_10_v3	29064
NEG_NEAR_Pf3D7_10_v3_28489_29477	near	988	TSS/TTS	Pf3D7_10_v3	29477
NEG_NEAR_Pf3D7_10_v3_36474_36274	near	200	TSS/TTS	Pf3D7_10_v3	36274
NEG_NEAR_Pf3D7_10_v3_36474_35562	near	912	TSS/TTS	Pf3D7_10_v3	35562
NEG_NEAR_Pf3D7_10_v3_36474_36743	near	269	TSS/TTS	Pf3D7_10_v3	36743
NEG_NEAR_Pf3D7_10_v3_36474_37221	near	747	TSS/TTS	Pf3D7_10_v3	37221
NEG_NEAR_Pf3D7_10_v3_62964_62488	near	476	TSS/TTS	Pf3D7_10_v3	62488
NEG_NEAR_Pf3D7_10_v3_62964_62036	near	928	TSS/TTS	Pf3D7_10_v3	62036
NEG_NEAR_Pf3D7_10_v3_62964_63410	near	446	TSS/TTS	Pf3D7_10_v3	63410
NEG_NEAR_Pf3D7_10_v3_62964_63838	near	874	TSS/TTS	Pf3D7_10_v3	63838
NEG_NEAR_Pf3D7_10_v3_64527_63997	near	530	TSS/TTS	Pf3D7_10_v3	63997
NEG_NEAR_Pf3D7_10_v3_64527_63782	near	745	TSS/TTS	Pf3D7_10_v3	63782
NEG_NEAR_Pf3D7_10_v3_64527_64735	near	208	TSS/TTS	Pf3D7_10_v3	64735
NEG_NEAR_Pf3D7_10_v3_64527_66027	near	1500	TSS/TTS	Pf3D7_10_v3	66027
NEG_NEAR_Pf3D7_10_v3_112379_112097	near	282	TSS/TTS	Pf3D7_10_v3	112097
NEG_NEAR_Pf3D7_10_v3_112379_111392	near	987	TSS/TTS	Pf3D7_10_v3	111392
NEG_NEAR_Pf3D7_10_v3_112379_112722	near	343	TSS/TTS	Pf3D7_10_v3	112722
NEG_NEAR_Pf3D7_10_v3_112379_113360	near	981	TSS/TTS	Pf3D7_10_v3	113360
NEG_NEAR_Pf3D7_10_v3_116577_116020	near	557	TSS/TTS	Pf3D7_10_v3	116020
NEG_NEAR_Pf3D7_10_v3_116577_115849	near	728	TSS/TTS	Pf3D7_10_v3	115849
NEG_NEAR_Pf3D7_10_v3_116577_117640	near	1063	TSS/TTS	Pf3D7_10_v3	117640
NEG_NEAR_Pf3D7_10_v3_116948_116072	near	876	TSS/TTS	Pf3D7_10_v3	116072
NEG_NEAR_Pf3D7_10_v3_116948_117431	near	483	TSS/TTS	Pf3D7_10_v3	117431
NEG_NEAR_Pf3D7_10_v3_116948_117673	near	725	TSS/TTS	Pf3D7_10_v3	117673
NEG_NEAR_Pf3D7_10_v3_118932_118461	near	471	TSS/TTS	Pf3D7_10_v3	118461
NEG_NEAR_Pf3D7_10_v3_118932_117663	near	1269	TSS/TTS	Pf3D7_10_v3	117663
NEG_NEAR_Pf3D7_10_v3_118932_119274	near	342	TSS/TTS	Pf3D7_10_v3	119274
NEG_NEAR_Pf3D7_10_v3_118932_120110	near	1178	TSS/TTS	Pf3D7_10_v3	120110
NEG_NEAR_Pf3D7_10_v3_120327_119904	near	423	TSS/TTS	Pf3D7_10_v3	119904
NEG_NEAR_Pf3D7_10_v3_120327_119148	near	1179	TSS/TTS	Pf3D7_10_v3	119148
NEG_NEAR_Pf3D7_10_v3_120327_120858	near	531	TSS/TTS	Pf3D7_10_v3	120858
NEG_NEAR_Pf3D7_10_v3_120327_121131	near	804	TSS/TTS	Pf3D7_10_v3	121131
NEG_NEAR_Pf3D7_10_v3_125266_125036	near	230	TSS/TTS	Pf3D7_10_v3	125036
NEG_NEAR_Pf3D7_10_v3_125266_124488	near	778	TSS/TTS	Pf3D7_10_v3	124488
NEG_NEAR_Pf3D7_10_v3_125266_125789	near	523	TSS/TTS	Pf3D7_10_v3	125789
NEG_NEAR_Pf3D7_10_v3_125266_126130	near	864	TSS/TTS	Pf3D7_10_v3	126130
NEG_NEAR_Pf3D7_10_v3_125497_124863	near	634	TSS/TTS	Pf3D7_10_v3	124863
NEG_NEAR_Pf3D7_10_v3_125497_126085	near	588	TSS/TTS	Pf3D7_10_v3	126085
NEG_NEAR_Pf3D7_10_v3_125497_126526	near	1029	TSS/TTS	Pf3D7_10_v3	126526
NEG_NEAR_Pf3D7_10_v3_128070_127570	near	500	TSS/TTS	Pf3D7_10_v3	127570
NEG_NEAR_Pf3D7_10_v3_128070_127351	near	719	TSS/TTS	Pf3D7_10_v3	127351
NEG_NEAR_Pf3D7_10_v3_128070_128547	near	477	TSS/TTS	Pf3D7_10_v3	128547
NEG_NEAR_Pf3D7_10_v3_128070_129187	near	1117	TSS/TTS	Pf3D7_10_v3	129187
NEG_NEAR_Pf3D7_10_v3_128790_128446	near	344	TSS/TTS	Pf3D7_10_v3	128446
NEG_NEAR_Pf3D7_10_v3_128790_127734	near	1056	TSS/TTS	Pf3D7_10_v3	127734
NEG_NEAR_Pf3D7_10_v3_128790_129278	near	488	TSS/TTS	Pf3D7_10_v3	129278
NEG_NEAR_Pf3D7_10_v3_128790_129401	near	611	TSS/TTS	Pf3D7_10_v3	129401
NEG_NEAR_Pf3D7_10_v3_137852_137477	near	375	TSS/TTS	Pf3D7_10_v3	137477
NEG_NEAR_Pf3D7_10_v3_137852_136647	near	1205	TSS/TTS	Pf3D7_10_v3	136647
NEG_NEAR_Pf3D7_10_v3_137852_138664	near	812	TSS/TTS	Pf3D7_10_v3	138664
NEG_NEAR_Pf3D7_10_v3_138286_136881	near	1405	TSS/TTS	Pf3D7_10_v3	136881
NEG_NEAR_Pf3D7_10_v3_138286_138745	near	459	TSS/TTS	Pf3D7_10_v3	138745
NEG_NEAR_Pf3D7_10_v3_138286_139566	near	1280	TSS/TTS	Pf3D7_10_v3	139566
NEG_NEAR_Pf3D7_10_v3_140145_139569	near	576	TSS/TTS	Pf3D7_10_v3	139569
NEG_NEAR_Pf3D7_10_v3_140145_139079	near	1066	TSS/TTS	Pf3D7_10_v3	139079
NEG_NEAR_Pf3D7_10_v3_140145_140400	near	255	TSS/TTS	Pf3D7_10_v3	140400
NEG_NEAR_Pf3D7_10_v3_140145_141257	near	1112	TSS/TTS	Pf3D7_10_v3	141257
NEG_NEAR_Pf3D7_10_v3_147160_146858	near	302	TSS/TTS	Pf3D7_10_v3	146858
NEG_NEAR_Pf3D7_10_v3_147160_146155	near	1005	TSS/TTS	Pf3D7_10_v3	146155
NEG_NEAR_Pf3D7_10_v3_147160_147760	near	600	TSS/TTS	Pf3D7_10_v3	147760
NEG_NEAR_Pf3D7_10_v3_147160_148264	near	1104	TSS/TTS	Pf3D7_10_v3	148264
NEG_NEAR_Pf3D7_10_v3_148659_148308	near	351	TSS/TTS	Pf3D7_10_v3	148308
NEG_NEAR_Pf3D7_10_v3_148659_147797	near	862	TSS/TTS	Pf3D7_10_v3	147797
NEG_NEAR_Pf3D7_10_v3_148659_148937	near	278	TSS/TTS	Pf3D7_10_v3	148937
NEG_NEAR_Pf3D7_10_v3_148659_150044	near	1385	TSS/TTS	Pf3D7_10_v3	150044
NEG_NEAR_Pf3D7_10_v3_164212_163614	near	598	TSS/TTS	Pf3D7_10_v3	163614
NEG_NEAR_Pf3D7_10_v3_164212_163170	near	1042	TSS/TTS	Pf3D7_10_v3	163170
NEG_NEAR_Pf3D7_10_v3_164212_164716	near	504	TSS/TTS	Pf3D7_10_v3	164716
NEG_NEAR_Pf3D7_10_v3_164212_165657	near	1445	TSS/TTS	Pf3D7_10_v3	165657
NEG_NEAR_Pf3D7_10_v3_166456_165899	near	557	TSS/TTS	Pf3D7_10_v3	165899
NEG_NEAR_Pf3D7_10_v3_166456_165121	near	1335	TSS/TTS	Pf3D7_10_v3	165121
NEG_NEAR_Pf3D7_10_v3_166456_166817	near	361	TSS/TTS	Pf3D7_10_v3	166817
NEG_NEAR_Pf3D7_10_v3_166456_167086	near	630	TSS/TTS	Pf3D7_10_v3	167086
NEG_NEAR_Pf3D7_10_v3_182112_181773	near	339	TSS/TTS	Pf3D7_10_v3	181773
NEG_NEAR_Pf3D7_10_v3_182112_180712	near	1400	TSS/TTS	Pf3D7_10_v3	180712
NEG_NEAR_Pf3D7_10_v3_182112_182575	near	463	TSS/TTS	Pf3D7_10_v3	182575
NEG_NEAR_Pf3D7_10_v3_182112_183166	near	1054	TSS/TTS	Pf3D7_10_v3	183166
NEG_NEAR_Pf3D7_10_v3_187252_186790	near	462	TSS/TTS	Pf3D7_10_v3	186790
NEG_NEAR_Pf3D7_10_v3_187252_186175	near	1077	TSS/TTS	Pf3D7_10_v3	186175
NEG_NEAR_Pf3D7_10_v3_187252_187614	near	362	TSS/TTS	Pf3D7_10_v3	187614
NEG_NEAR_Pf3D7_10_v3_187252_188674	near	1422	TSS/TTS	Pf3D7_10_v3	188674
NEG_NEAR_Pf3D7_10_v3_215682_215303	near	379	TSS/TTS	Pf3D7_10_v3	215303
NEG_NEAR_Pf3D7_10_v3_215682_214601	near	1081	TSS/TTS	Pf3D7_10_v3	214601
NEG_NEAR_Pf3D7_10_v3_215682_216160	near	478	TSS/TTS	Pf3D7_10_v3	216160
NEG_NEAR_Pf3D7_10_v3_215682_217098	near	1416	TSS/TTS	Pf3D7_10_v3	217098
NEG_NEAR_Pf3D7_10_v3_219897_219501	near	396	TSS/TTS	Pf3D7_10_v3	219501
NEG_NEAR_Pf3D7_10_v3_219897_218965	near	932	TSS/TTS	Pf3D7_10_v3	218965
NEG_NEAR_Pf3D7_10_v3_219897_220259	near	362	TSS/TTS	Pf3D7_10_v3	220259
NEG_NEAR_Pf3D7_10_v3_219897_221203	near	1306	TSS/TTS	Pf3D7_10_v3	221203
NEG_NEAR_Pf3D7_10_v3_221590_221037	near	553	TSS/TTS	Pf3D7_10_v3	221037
NEG_NEAR_Pf3D7_10_v3_221590_220835	near	755	TSS/TTS	Pf3D7_10_v3	220835
NEG_NEAR_Pf3D7_10_v3_221590_222131	near	541	TSS/TTS	Pf3D7_10_v3	222131
NEG_NEAR_Pf3D7_10_v3_221590_222716	near	1126	TSS/TTS	Pf3D7_10_v3	222716
