id	type	band	source	chr	pos
NEG_FAR_Pf3D7_09_v3_1384911	far	na	quiet_intergenic	Pf3D7_09_v3	1384911
NEG_FAR_Pf3D7_09_v3_1385111	far	na	quiet_intergenic	Pf3D7_09_v3	1385111
NEG_FAR_Pf3D7_09_v3_1385311	far	na	quiet_intergenic	Pf3D7_09_v3	1385311
NEG_FAR_Pf3D7_09_v3_1385511	far	na	quiet_intergenic	Pf3D7_09_v3	1385511
NEG_FAR_Pf3D7_09_v3_1385911	far	na	quiet_intergenic	Pf3D7_09_v3	1385911
NEG_FAR_Pf3D7_09_v3_1386111	far	na	quiet_intergenic	Pf3D7_09_v3	1386111
NEG_FAR_Pf3D7_09_v3_1386311	far	na	quiet_intergenic	Pf3D7_09_v3	1386311
NEG_FAR_Pf3D7_09_v3_1386511	far	na	quiet_intergenic	Pf3D7_09_v3	1386511
NEG_FAR_Pf3D7_09_v3_1386711	far	na	quiet_intergenic	Pf3D7_09_v3	1386711
NEG_FAR_Pf3D7_09_v3_1386911	far	na	quiet_intergenic	Pf3D7_09_v3	1386911
NEG_FAR_Pf3D7_09_v3_1393437	far	na	quiet_intergenic	Pf3D7_09_v3	1393437
NEG_FAR_Pf3D7_09_v3_1393637	far	na	quiet_intergenic	Pf3D7_09_v3	1393637
NEG_FAR_Pf3D7_09_v3_1394437	far	na	quiet_intergenic	Pf3D7_09_v3	1394437
NEG_FAR_Pf3D7_09_v3_1394837	far	na	quiet_intergenic	Pf3D7_09_v3	1394837
NEG_FAR_Pf3D7_09_v3_1395237	far	na	quiet_intergenic	Pf3D7_09_v3	1395237
NEG_FAR_Pf3D7_09_v3_1395437	far	na	quiet_intergenic	Pf3D7_09_v3	1395437
NEG_FAR_Pf3D7_09_v3_1396037	far	na	quiet_intergenic	Pf3D7_09_v3	1396037
NEG_FAR_Pf3D7_09_v3_1396237	far	na	quiet_intergenic	Pf3D7_09_v3	1396237
NEG_FAR_Pf3D7_09_v3_1396437	far	na	quiet_intergenic	Pf3D7_09_v3	1396437
NEG_FAR_Pf3D7_09_v3_1396837	far	na	quiet_intergenic	Pf3D7_09_v3	1396837
NEG_FAR_Pf3D7_09_v3_1397037	far	na	quiet_intergenic	Pf3D7_09_v3	1397037
NEG_FAR_Pf3D7_09_v3_1397237	far	na	quiet_intergenic	Pf3D7_09_v3	1397237
NEG_FAR_Pf3D7_09_v3_1397637	far	na	quiet_intergenic	Pf3D7_09_v3	1397637
NEG_FAR_Pf3D7_09_v3_1398237	far	na	quiet_intergenic	Pf3D7_09_v3	1398237
NEG_FAR_Pf3D7_09_v3_1398437	far	na	quiet_intergenic	Pf3D7_09_v3	1398437
NEG_FAR_Pf3D7_09_v3_1398637	far	na	quiet_intergenic	Pf3D7_09_v3	1398637
NEG_FAR_Pf3D7_09_v3_1425008	far	na	quiet_intergenic	Pf3D7_09_v3	1425008
NEG_FAR_Pf3D7_09_v3_1425208	far	na	quiet_intergenic	Pf3D7_09_v3	1425208
NEG_FAR_Pf3D7_09_v3_1425408	far	na	quiet_intergenic	Pf3D7_09_v3	1425408
NEG_FAR_Pf3D7_09_v3_1450717	far	na	quiet_intergenic	Pf3D7_09_v3	1450717
NEG_FAR_Pf3D7_09_v3_1451117	far	na	quiet_intergenic	Pf3D7_09_v3	1451117
NEG_FAR_Pf3D7_09_v3_1451317	far	na	quiet_intergenic	Pf3D7_09_v3	1451317
NEG_FAR_Pf3D7_09_v3_1451517	far	na	quiet_intergenic	Pf3D7_09_v3	1451517
NEG_FAR_Pf3D7_09_v3_1451917	far	na	quiet_intergenic	Pf3D7_09_v3	1451917
NEG_FAR_Pf3D7_09_v3_1452117	far	na	quiet_intergenic	Pf3D7_09_v3	1452117
NEG_FAR_Pf3D7_09_v3_1452317	far	na	quiet_intergenic	Pf3D7_09_v3	1452317
NEG_FAR_Pf3D7_10_v3_204845	far	na	quiet_intergenic	Pf3D7_10_v3	204845
NEG_FAR_Pf3D7_10_v3_307920	far	na	quiet_intergenic	Pf3D7_10_v3	307920
NEG_FAR_Pf3D7_10_v3_308720	far	na	quiet_intergenic	Pf3D7_10_v3	308720
NEG_FAR_Pf3D7_10_v3_308920	far	na	quiet_intergenic	Pf3D7_10_v3	308920
NEG_FAR_Pf3D7_10_v3_309120	far	na	quiet_intergenic	Pf3D7_10_v3	309120
NEG_FAR_Pf3D7_10_v3_309320	far	na	quiet_intergenic	Pf3D7_10_v3	309320
NEG_FAR_Pf3D7_10_v3_508393	far	na	quiet_intergenic	Pf3D7_10_v3	508393
NEG_FAR_Pf3D7_10_v3_508593	far	na	quiet_intergenic	Pf3D7_10_v3	508593
NEG_FAR_Pf3D7_10_v3_508793	far	na	quiet_intergenic	Pf3D7_10_v3	508793
NEG_FAR_Pf3D7_10_v3_524253	far	na	quiet_intergenic	Pf3D7_10_v3	524253
NEG_FAR_Pf3D7_10_v3_524453	far	na	quiet_intergenic	Pf3D7_10_v3	524453
NEG_FAR_Pf3D7_10_v3_678418	far	na	quiet_intergenic	Pf3D7_10_v3	678418
NEG_FAR_Pf3D7_10_v3_678818	far	na	quiet_intergenic	Pf3D7_10_v3	678818
NEG_FAR_Pf3D7_10_v3_679018	far	na	quiet_intergenic	Pf3D7_10_v3	679018
NEG_FAR_Pf3D7_10_v3_679218	far	na	quiet_intergenic	Pf3D7_10_v3	679218
NEG_FAR_Pf3D7_10_v3_679618	far	na	quiet_intergenic	Pf3D7_10_v3	679618
NEG_FAR_Pf3D7_10_v3_679818	far	na	quiet_intergenic	Pf3D7_10_v3	679818
NEG_FAR_Pf3D7_10_v3_782888	far	na	quiet_intergenic	Pf3D7_10_v3	782888
NEG_FAR_Pf3D7_10_v3_783088	far	na	quiet_intergenic	Pf3D7_10_v3	783088
NEG_FAR_Pf3D7_10_v3_783288	far	na	quiet_intergenic	Pf3D7_10_v3	783288
NEG_FAR_Pf3D7_10_v3_783488	far	na	quiet_intergenic	Pf3D7_10_v3	783488
NEG_FAR_Pf3D7_10_v3_783688	far	na	quiet_intergenic	Pf3D7_10_v3	783688
NEG_FAR_Pf3D7_10_v3_783888	far	na	quiet_intergenic	Pf3D7_10_v3	783888
NEG_FAR_Pf3D7_10_v3_914546	far	na	quiet_intergenic	Pf3D7_10_v3	914546
NEG_FAR_Pf3D7_10_v3_914746	far	na	quiet_intergenic	Pf3D7_10_v3	914746
NEG_FAR_Pf3D7_10_v3_915146	far	na	quiet_intergenic	Pf3D7_10_v3	915146
NEG_FAR_Pf3D7_10_v3_915346	far	na	quiet_intergenic	Pf3D7_10_v3	915346
NEG_FAR_Pf3D7_10_v3_915546	far	na	quiet_intergenic	Pf3D7_10_v3	915546
NEG_FAR_Pf3D7_10_v3_915746	far	na	quiet_intergenic	Pf3D7_10_v3	915746
NEG_FAR_Pf3D7_10_v3_915946	far	na	quiet_intergenic	Pf3D7_10_v3	915946
NEG_FAR_Pf3D7_10_v3_916146	far	na	quiet_intergenic	Pf3D7_10_v3	916146
NEG_FAR_Pf3D7_10_v3_916346	far	na	quiet_intergenic	Pf3D7_10_v3	916346
NEG_FAR_Pf3D7_10_v3_936658	far	na	quiet_intergenic	Pf3D7_10_v3	936658
NEG_FAR_Pf3D7_10_v3_936858	far	na	quiet_intergenic	Pf3D7_10_v3	936858
NEG_FAR_Pf3D7_10_v3_937258	far	na	quiet_intergenic	Pf3D7_10_v3	937258
NEG_FAR_Pf3D7_10_v3_937458	far	na	quiet_intergenic	Pf3D7_10_v3	937458
NEG_FAR_Pf3D7_10_v3_937658	far	na	quiet_intergenic	Pf3D7_10_v3	937658
NEG_FAR_Pf3D7_10_v3_1009462	far	na	quiet_intergenic	Pf3D7_10_v3	1009462
NEG_FAR_Pf3D7_10_v3_1009662	far	na	quiet_intergenic	Pf3D7_10_v3	1009662
NEG_FAR_Pf3D7_10_v3_1009862	far	na	quiet_intergenic	Pf3D7_10_v3	1009862
NEG_FAR_Pf3D7_10_v3_1010062	far	na	quiet_intergenic	Pf3D7_10_v3	1010062
NEG_FAR_Pf3D7_10_v3_1010462	far	na	quiet_intergenic	Pf3D7_10_v3	1010462
NEG_FAR_Pf3D7_10_v3_1010662	far	na	quiet_intergenic	Pf3D7_10_v3	1010662
NEG_FAR_Pf3D7_10_v3_1010862	far	na	quiet_intergenic	Pf3D7_10_v3	1010862
NEG_FAR_Pf3D7_10_v3_1011062	far	na	quiet_intergenic	Pf3D7_10_v3	1011062
NEG_FAR_Pf3D7_10_v3_1011262	far	na	quiet_intergenic	Pf3D7_10_v3	1011262
NEG_FAR_Pf3D7_10_v3_1011462	far	na	quiet_intergenic	Pf3D7_10_v3	1011462
NEG_FAR_Pf3D7_10_v3_1011662	far	na	quiet_intergenic	Pf3D7_10_v3	1011662
NEG_FAR_Pf3D7_10_v3_1011862	far	na	quiet_intergenic	Pf3D7_10_v3	1011862
NEG_FAR_Pf3D7_10_v3_1012262	far	na	quiet_intergenic	Pf3D7_10_v3	1012262
NEG_FAR_Pf3D7_10_v3_1012462	far	na	quiet_intergenic	Pf3D7_10_v3	1012462
NEG_FAR_Pf3D7_10_v3_1239003	far	na	quiet_intergenic	Pf3D7_10_v3	1239003
NEG_FAR_Pf3D7_10_v3_1239203	far	na	quiet_intergenic	Pf3D7_10_v3	1239203
NEG_FAR_Pf3D7_10_v3_1239603	far	na	quiet_intergenic	Pf3D7_10_v3	1239603
NEG_FAR_Pf3D7_10_v3_1330437	far	na	quiet_intergenic	Pf3D7_10_v3	1330437
NEG_FAR_Pf3D7_10_v3_1330637	far	na	quiet_intergenic	Pf3D7_10_v3	1330637
NEG_FAR_Pf3D7_10_v3_1330837	far	na	quiet_intergenic	Pf3D7_10_v3	1330837
NEG_FAR_Pf3D7_10_v3_1331037	far	na	quiet_intergenic	Pf3D7_10_v3	1331037
NEG_FAR_Pf3D7_10_v3_1331237	far	na	quiet_intergenic	Pf3D7_10_v3	1331237
NEG_FAR_Pf3D7_10_v3_1331437	far	na	quiet_intergenic	Pf3D7_10_v3	1331437
NEG_FAR_Pf3D7_10_v3_1332037	far	na	quiet_intergenic	Pf3D7_10_v3	1332037
NEG_FAR_Pf3D7_10_v3_1332237	far	na	quiet_intergenic	Pf3D7_10_v3	1332237
NEG_FAR_Pf3D7_10_v3_1332437	far	na	quiet_intergenic	Pf3D7_10_v3	1332437
NEG_FAR_Pf3D7_10_v3_1460207	far	na	quiet_intergenic	Pf3D7_10_v3	1460207
NEG_FAR_Pf3D7_10_v3_1516417	far	na	quiet_intergenic	Pf3D7_10_v3	1516417
NEG_FAR_Pf3D7_10_v3_1516817	far	na	quiet_intergenic	Pf3D7_10_v3	1516817
NEG_FAR_Pf3D7_10_v3_1517017	far	na	quiet_intergenic	Pf3D7_10_v3	1517017
NEG_FAR_Pf3D7_10_v3_1582760	far	na	quiet_intergenic	Pf3D7_10_v3	1582760
NEG_FAR_Pf3D7_10_v3_1582960	far	na	quiet_intergenic	Pf3D7_10_v3	1582960
NEG_FAR_Pf3D7_10_v3_1583160	far	na	quiet_intergenic	Pf3D7_10_v3	1583160
NEG_FAR_Pf3D7_10_v3_1583360	far	na	quiet_intergenic	Pf3D7_10_v3	1583360
NEG_FAR_Pf3D7_10_v3_1583560	far	na	quiet_intergenic	Pf3D7_10_v3	1583560
NEG_FAR_Pf3D7_10_v3_1583760	far	na	quiet_intergenic	Pf3D7_10_v3	1583760
NEG_FAR_Pf3D7_10_v3_1583960	far	na	quiet_intergenic	Pf3D7_10_v3	1583960
NEG_FAR_Pf3D7_10_v3_1584160	far	na	quiet_intergenic	Pf3D7_10_v3	1584160
NEG_FAR_Pf3D7_10_v3_1584560	far	na	quiet_intergenic	Pf3D7_10_v3	1584560
NEG_FAR_Pf3D7_10_v3_1584760	far	na	quiet_intergenic	Pf3D7_10_v3	1584760
NEG_FAR_Pf3D7_10_v3_1584960	far	na	quiet_intergenic	Pf3D7_10_v3	1584960
NEG_FAR_Pf3D7_11_v3_92875	far	na	quiet_intergenic	Pf3D7_11_v3	92875
NEG_FAR_Pf3D7_11_v3_93075	far	na	quiet_intergenic	Pf3D7_11_v3	93075
NEG_FAR_Pf3D7_11_v3_93275	far	na	quiet_intergenic	Pf3D7_11_v3	93275
NEG_FAR_Pf3D7_11_v3_93475	far	na	quiet_intergenic	Pf3D7_11_v3	93475
NEG_FAR_Pf3D7_11_v3_93675	far	na	quiet_intergenic	Pf3D7_11_v3	93675
NEG_FAR_Pf3D7_11_v3_93875	far	na	quiet_intergenic	Pf3D7_11_v3	93875
NEG_FAR_Pf3D7_11_v3_94275	far	na	quiet_intergenic	Pf3D7_11_v3	94275
NEG_FAR_Pf3D7_11_v3_94475	far	na	quiet_intergenic	Pf3D7_11_v3	94475
NEG_FAR_Pf3D7_11_v3_94675	far	na	quiet_intergenic	Pf3D7_11_v3	94675
NEG_FAR_Pf3D7_11_v3_94875	far	na	quiet_intergenic	Pf3D7_11_v3	94875
NEG_FAR_Pf3D7_11_v3_95075	far	na	quiet_intergenic	Pf3D7_11_v3	95075
NEG_FAR_Pf3D7_11_v3_95475	far	na	quiet_intergenic	Pf3D7_11_v3	95475
NEG_FAR_Pf3D7_11_v3_95675	far	na	quiet_intergenic	Pf3D7_11_v3	95675
NEG_FAR_Pf3D7_11_v3_95875	far	na	quiet_intergenic	Pf3D7_11_v3	95875
NEG_FAR_Pf3D7_11_v3_96075	far	na	quiet_intergenic	Pf3D7_11_v3	96075
NEG_FAR_Pf3D7_11_v3_96275	far	na	quiet_intergenic	Pf3D7_11_v3	96275
NEG_FAR_Pf3D7_11_v3_96475	far	na	quiet_intergenic	Pf3D7_11_v3	96475
NEG_FAR_Pf3D7_11_v3_96675	far	na	quiet_intergenic	Pf3D7_11_v3	96675
NEG_FAR_Pf3D7_11_v3_97075	far	na	quiet_intergenic	Pf3D7_11_v3	97075
NEG_FAR_Pf3D7_11_v3_97475	far	na	quiet_intergenic	Pf3D7_11_v3	97475
NEG_FAR_Pf3D7_11_v3_97875	far	na	quiet_intergenic	Pf3D7_11_v3	97875
NEG_FAR_Pf3D7_11_v3_98075	far	na	quiet_intergenic	Pf3D7_11_v3	98075
NEG_FAR_Pf3D7_11_v3_98275	far	na	quiet_intergenic	Pf3D7_11_v3	98275
NEG_FAR_Pf3D7_11_v3_98675	far	na	quiet_intergenic	Pf3D7_11_v3	98675
NEG_FAR_Pf3D7_11_v3_98875	far	na	quiet_intergenic	Pf3D7_11_v3	98875
NEG_FAR_Pf3D7_11_v3_99075	far	na	quiet_intergenic	Pf3D7_11_v3	99075
NEG_FAR_Pf3D7_11_v3_99475	far	na	quiet_intergenic	Pf3D7_11_v3	99475
NEG_FAR_Pf3D7_11_v3_100075	far	na	quiet_intergenic	Pf3D7_11_v3	100075
NEG_FAR_Pf3D7_11_v3_100275	far	na	quiet_intergenic	Pf3D7_11_v3	100275
NEG_FAR_Pf3D7_11_v3_100475	far	na	quiet_intergenic	Pf3D7_11_v3	100475
NEG_FAR_Pf3D7_11_v3_100675	far	na	quiet_intergenic	Pf3D7_11_v3	100675
NEG_FAR_Pf3D7_11_v3_100875	far	na	quiet_intergenic	Pf3D7_11_v3	100875
NEG_FAR_Pf3D7_11_v3_101075	far	na	quiet_intergenic	Pf3D7_11_v3	101075
NEG_FAR_Pf3D7_11_v3_101475	far	na	quiet_intergenic	Pf3D7_11_v3	101475
NEG_FAR_Pf3D7_11_v3_101675	far	na	quiet_intergenic	Pf3D7_11_v3	101675
NEG_FAR_Pf3D7_11_v3_101875	far	na	quiet_intergenic	Pf3D7_11_v3	101875
NEG_FAR_Pf3D7_11_v3_102075	far	na	quiet_intergenic	Pf3D7_11_v3	102075
NEG_FAR_Pf3D7_11_v3_313288	far	na	quiet_intergenic	Pf3D7_11_v3	313288
NEG_FAR_Pf3D7_11_v3_313488	far	na	quiet_intergenic	Pf3D7_11_v3	313488
NEG_FAR_Pf3D7_11_v3_313688	far	na	quiet_intergenic	Pf3D7_11_v3	313688
NEG_FAR_Pf3D7_11_v3_313888	far	na	quiet_intergenic	Pf3D7_11_v3	313888
NEG_FAR_Pf3D7_11_v3_314088	far	na	quiet_intergenic	Pf3D7_11_v3	314088
NEG_FAR_Pf3D7_11_v3_314488	far	na	quiet_intergenic	Pf3D7_11_v3	314488
NEG_FAR_Pf3D7_11_v3_314688	far	na	quiet_intergenic	Pf3D7_11_v3	314688
NEG_FAR_Pf3D7_11_v3_314888	far	na	quiet_intergenic	Pf3D7_11_v3	314888
NEG_FAR_Pf3D7_11_v3_315088	far	na	quiet_intergenic	Pf3D7_11_v3	315088
NEG_FAR_Pf3D7_11_v3_315288	far	na	quiet_intergenic	Pf3D7_11_v3	315288
NEG_FAR_Pf3D7_11_v3_315488	far	na	quiet_intergenic	Pf3D7_11_v3	315488
NEG_FAR_Pf3D7_11_v3_315688	far	na	quiet_intergenic	Pf3D7_11_v3	315688
NEG_FAR_Pf3D7_11_v3_337602	far	na	quiet_intergenic	Pf3D7_11_v3	337602
NEG_FAR_Pf3D7_11_v3_337802	far	na	quiet_intergenic	Pf3D7_11_v3	337802
NEG_FAR_Pf3D7_11_v3_338002	far	na	quiet_intergenic	Pf3D7_11_v3	338002
NEG_FAR_Pf3D7_11_v3_338202	far	na	quiet_intergenic	Pf3D7_11_v3	338202
NEG_FAR_Pf3D7_11_v3_338402	far	na	quiet_intergenic	Pf3D7_11_v3	338402
NEG_FAR_Pf3D7_11_v3_338802	far	na	quiet_intergenic	Pf3D7_11_v3	338802
NEG_FAR_Pf3D7_11_v3_339002	far	na	quiet_intergenic	Pf3D7_11_v3	339002
NEG_FAR_Pf3D7_11_v3_339402	far	na	quiet_intergenic	Pf3D7_11_v3	339402
NEG_FAR_Pf3D7_11_v3_339602	far	na	quiet_intergenic	Pf3D7_11_v3	339602
NEG_FAR_Pf3D7_11_v3_339802	far	na	quiet_intergenic	Pf3D7_11_v3	339802
NEG_FAR_Pf3D7_11_v3_340002	far	na	quiet_intergenic	Pf3D7_11_v3	340002
NEG_FAR_Pf3D7_11_v3_340202	far	na	quiet_intergenic	Pf3D7_11_v3	340202
NEG_FAR_Pf3D7_11_v3_340802	far	na	quiet_intergenic	Pf3D7_11_v3	340802
NEG_FAR_Pf3D7_11_v3_341002	far	na	quiet_intergenic	Pf3D7_11_v3	341002
NEG_FAR_Pf3D7_11_v3_341602	far	na	quiet_intergenic	Pf3D7_11_v3	341602
NEG_FAR_Pf3D7_11_v3_341802	far	na	quiet_intergenic	Pf3D7_11_v3	341802
NEG_FAR_Pf3D7_11_v3_513762	far	na	quiet_intergenic	Pf3D7_11_v3	513762
NEG_FAR_Pf3D7_11_v3_513962	far	na	quiet_intergenic	Pf3D7_11_v3	513962
NEG_FAR_Pf3D7_11_v3_514562	far	na	quiet_intergenic	Pf3D7_11_v3	514562
NEG_FAR_Pf3D7_11_v3_831314	far	na	quiet_intergenic	Pf3D7_11_v3	831314
NEG_FAR_Pf3D7_11_v3_831514	far	na	quiet_intergenic	Pf3D7_11_v3	831514
NEG_FAR_Pf3D7_11_v3_831714	far	na	quiet_intergenic	Pf3D7_11_v3	831714
NEG_FAR_Pf3D7_11_v3_831914	far	na	quiet_intergenic	Pf3D7_11_v3	831914
NEG_FAR_Pf3D7_11_v3_832114	far	na	quiet_intergenic	Pf3D7_11_v3	832114
NEG_FAR_Pf3D7_11_v3_832314	far	na	quiet_intergenic	Pf3D7_11_v3	832314
NEG_FAR_Pf3D7_11_v3_832514	far	na	quiet_intergenic	Pf3D7_11_v3	832514
NEG_FAR_Pf3D7_11_v3_832714	far	na	quiet_intergenic	Pf3D7_11_v3	832714
NEG_FAR_Pf3D7_11_v3_832914	far	na	quiet_intergenic	Pf3D7_11_v3	832914
NEG_FAR_Pf3D7_11_v3_833114	far	na	quiet_intergenic	Pf3D7_11_v3	833114
NEG_FAR_Pf3D7_11_v3_833314	far	na	quiet_intergenic	Pf3D7_11_v3	833314
NEG_FAR_Pf3D7_11_v3_833514	far	na	quiet_intergenic	Pf3D7_11_v3	833514
NEG_FAR_Pf3D7_11_v3_833714	far	na	quiet_intergenic	Pf3D7_11_v3	833714
NEG_FAR_Pf3D7_11_v3_905371	far	na	quiet_intergenic	Pf3D7_11_v3	905371
NEG_FAR_Pf3D7_11_v3_905771	far	na	quiet_intergenic	Pf3D7_11_v3	905771
NEG_FAR_Pf3D7_11_v3_905971	far	na	quiet_intergenic	Pf3D7_11_v3	905971
NEG_FAR_Pf3D7_11_v3_906371	far	na	quiet_intergenic	Pf3D7_11_v3	906371
NEG_FAR_Pf3D7_11_v3_906771	far	na	quiet_intergenic	Pf3D7_11_v3	906771
NEG_FAR_Pf3D7_11_v3_1213457	far	na	quiet_intergenic	Pf3D7_11_v3	1213457
NEG_FAR_Pf3D7_11_v3_1213657	far	na	quiet_intergenic	Pf3D7_11_v3	1213657
NEG_FAR_Pf3D7_11_v3_1214257	far	na	quiet_intergenic	Pf3D7_11_v3	1214257
NEG_FAR_Pf3D7_11_v3_1214457	far	na	quiet_intergenic	Pf3D7_11_v3	1214457
NEG_FAR_Pf3D7_11_v3_1437171	far	na	quiet_intergenic	Pf3D7_11_v3	1437171
NEG_FAR_Pf3D7_11_v3_1437371	far	na	quiet_intergenic	Pf3D7_11_v3	1437371
NEG_FAR_Pf3D7_11_v3_1437571	far	na	quiet_intergenic	Pf3D7_11_v3	1437571
NEG_FAR_Pf3D7_11_v3_1437771	far	na	quiet_intergenic	Pf3D7_11_v3	1437771
NEG_FAR_Pf3D7_11_v3_1437971	far	na	quiet_intergenic	Pf3D7_11_v3	1437971
NEG_FAR_Pf3D7_11_v3_1438171	far	na	quiet_intergenic	Pf3D7_11_v3	1438171
NEG_FAR_Pf3D7_11_v3_1438371	far	na	quiet_intergenic	Pf3D7_11_v3	1438371
NEG_FAR_Pf3D7_11_v3_1438571	far	na	quiet_intergenic	Pf3D7_11_v3	1438571
NEG_FAR_Pf3D7_11_v3_1438771	far	na	quiet_intergenic	Pf3D7_11_v3	1438771
NEG_FAR_Pf3D7_11_v3_1438971	far	na	quiet_intergenic	Pf3D7_11_v3	1438971
NEG_FAR_Pf3D7_11_v3_1439171	far	na	quiet_intergenic	Pf3D7_11_v3	1439171
NEG_FAR_Pf3D7_11_v3_1453651	far	na	quiet_intergenic	Pf3D7_11_v3	1453651
NEG_FAR_Pf3D7_11_v3_1453851	far	na	quiet_intergenic	Pf3D7_11_v3	1453851
NEG_FAR_Pf3D7_11_v3_1515692	far	na	quiet_intergenic	Pf3D7_11_v3	1515692
NEG_FAR_Pf3D7_11_v3_1516092	far	na	quiet_intergenic	Pf3D7_11_v3	1516092
NEG_FAR_Pf3D7_11_v3_1516292	far	na	quiet_intergenic	Pf3D7_11_v3	1516292
NEG_FAR_Pf3D7_11_v3_1567046	far	na	quiet_intergenic	Pf3D7_11_v3	1567046
NEG_FAR_Pf3D7_11_v3_1567246	far	na	quiet_intergenic	Pf3D7_11_v3	1567246
NEG_FAR_Pf3D7_11_v3_1567446	far	na	quiet_intergenic	Pf3D7_11_v3	1567446
NEG_FAR_Pf3D7_11_v3_1726862	far	na	quiet_intergenic	Pf3D7_11_v3	1726862
NEG_FAR_Pf3D7_11_v3_1727062	far	na	quiet_intergenic	Pf3D7_11_v3	1727062
NEG_FAR_Pf3D7_11_v3_1727262	far	na	quiet_intergenic	Pf3D7_11_v3	1727262
NEG_FAR_Pf3D7_11_v3_1996019	far	na	quiet_intergenic	Pf3D7_11_v3	1996019
NEG_FAR_Pf3D7_11_v3_1996219	far	na	quiet_intergenic	Pf3D7_11_v3	1996219
NEG_FAR_Pf3D7_11_v3_1996819	far	na	quiet_intergenic	Pf3D7_11_v3	1996819
NEG_FAR_Pf3D7_11_v3_1997219	far	na	quiet_intergenic	Pf3D7_11_v3	1997219
NEG_FAR_Pf3D7_11_v3_1997419	far	na	quiet_intergenic	Pf3D7_11_v3	1997419
NEG_FAR_Pf3D7_11_v3_1997619	far	na	quiet_intergenic	Pf3D7_11_v3	1997619
NEG_FAR_Pf3D7_11_v3_1998219	far	na	quiet_intergenic	Pf3D7_11_v3	1998219
NEG_FAR_Pf3D7_12_v3_58806	far	na	quiet_intergenic	Pf3D7_12_v3	58806
NEG_FAR_Pf3D7_12_v3_59006	far	na	quiet_intergenic	Pf3D7_12_v3	59006
NEG_FAR_Pf3D7_12_v3_59206	far	na	quiet_intergenic	Pf3D7_12_v3	59206
NEG_FAR_Pf3D7_12_v3_66337	far	na	quiet_intergenic	Pf3D7_12_v3	66337
NEG_FAR_Pf3D7_12_v3_66537	far	na	quiet_intergenic	Pf3D7_12_v3	66537
NEG_FAR_Pf3D7_12_v3_66737	far	na	quiet_intergenic	Pf3D7_12_v3	66737
NEG_FAR_Pf3D7_12_v3_86452	far	na	quiet_intergenic	Pf3D7_12_v3	86452
NEG_FAR_Pf3D7_12_v3_86652	far	na	quiet_intergenic	Pf3D7_12_v3	86652
NEG_FAR_Pf3D7_12_v3_164923	far	na	quiet_intergenic	Pf3D7_12_v3	164923
NEG_FAR_Pf3D7_12_v3_165123	far	na	quiet_intergenic	Pf3D7_12_v3	165123
NEG_FAR_Pf3D7_12_v3_165323	far	na	quiet_intergenic	Pf3D7_12_v3	165323
NEG_FAR_Pf3D7_12_v3_165523	far	na	quiet_intergenic	Pf3D7_12_v3	165523
NEG_FAR_Pf3D7_12_v3_305027	far	na	quiet_intergenic	Pf3D7_12_v3	305027
NEG_FAR_Pf3D7_12_v3_305227	far	na	quiet_intergenic	Pf3D7_12_v3	305227
NEG_FAR_Pf3D7_12_v3_305427	far	na	quiet_intergenic	Pf3D7_12_v3	305427
NEG_FAR_Pf3D7_12_v3_306027	far	na	quiet_intergenic	Pf3D7_12_v3	306027
NEG_FAR_Pf3D7_12_v3_339807	far	na	quiet_intergenic	Pf3D7_12_v3	339807
NEG_FAR_Pf3D7_12_v3_340007	far	na	quiet_intergenic	Pf3D7_12_v3	340007
NEG_FAR_Pf3D7_12_v3_340207	far	na	quiet_intergenic	Pf3D7_12_v3	340207
NEG_FAR_Pf3D7_12_v3_340407	far	na	quiet_intergenic	Pf3D7_12_v3	340407
NEG_FAR_Pf3D7_12_v3_341007	far	na	quiet_intergenic	Pf3D7_12_v3	341007
NEG_FAR_Pf3D7_12_v3_781934	far	na	quiet_intergenic	Pf3D7_12_v3	781934
NEG_FAR_Pf3D7_12_v3_903077	far	na	quiet_intergenic	Pf3D7_12_v3	903077
NEG_FAR_Pf3D7_12_v3_903277	far	na	quiet_intergenic	Pf3D7_12_v3	903277
NEG_FAR_Pf3D7_12_v3_903477	far	na	quiet_intergenic	Pf3D7_12_v3	903477
NEG_FAR_Pf3D7_12_v3_903677	far	na	quiet_intergenic	Pf3D7_12_v3	903677
NEG_FAR_Pf3D7_12_v3_903877	far	na	quiet_intergenic	Pf3D7_12_v3	903877
NEG_FAR_Pf3D7_12_v3_904077	far	na	quiet_intergenic	Pf3D7_12_v3	904077
NEG_FAR_Pf3D7_12_v3_904277	far	na	quiet_intergenic	Pf3D7_12_v3	904277
NEG_FAR_Pf3D7_12_v3_904677	far	na	quiet_intergenic	Pf3D7_12_v3	904677
NEG_FAR_Pf3D7_12_v3_905077	far	na	quiet_intergenic	Pf3D7_12_v3	905077
NEG_FAR_Pf3D7_12_v3_1063470	far	na	quiet_intergenic	Pf3D7_12_v3	1063470
NEG_FAR_Pf3D7_12_v3_1063670	far	na	quiet_intergenic	Pf3D7_12_v3	1063670
NEG_FAR_Pf3D7_12_v3_1201215	far	na	quiet_intergenic	Pf3D7_12_v3	1201215
NEG_FAR_Pf3D7_12_v3_1201415	far	na	quiet_intergenic	Pf3D7_12_v3	1201415
NEG_FAR_Pf3D7_12_v3_1281612	far	na	quiet_intergenic	Pf3D7_12_v3	1281612
